x,y,Date,index,cluster,Tenure,tenure,Topics
0.8908557,9.960913,2006,MSS450,C0,3,MS_Year_3,The author is exploring the idea that Indian management institutions need to pay greater attention to the aspect of development and spread across the country.
1.7518421,7.062555,2006,MSS451,C2,3,MS_Year_3,The central theme that the author is exploring is the need for training and reorientation for managers in a globalizing and liberalizing world.
2.9250114,9.16978,2006,MSS452,C1,3,MS_Year_3,"The author is exploring the central theme and subject of the rise of Asia and the developing world, and the implications for the global economy and polity."
1.9693637,10.991961,2006,MSS453,C1,3,MS_Year_3,"The central theme of the text is the 11th five year plan for India, and the subject is how to make it more inclusive."
1.914828,10.693988,2006,MSS454,C1,3,MS_Year_3,The author is exploring the theme of equitable regional development and the subject of how to prepare for the 11th five year plan.
0.15307648,8.3317375,2006,MSS455,C0,3,MS_Year_3,The author is exploring the central theme of atrocity committed against the underprivileged segment of society and the need for a comprehensive review of the existing approach to prevent such incidents.
4.018221,7.0622215,2006,MSS456,C3,3,MS_Year_3,The central theme that the author is exploring is the increasing eastern orientation of India's foreign policy quest for greater engagement with the larger East Asian region.
3.5872848,7.347751,2006,MSS457,C3,3,MS_Year_3,"The central theme of the author is exploring is the strong relationship between India and Japan, which has been present for centuries."
3.9835825,7.10776,2006,MSS458,C3,3,MS_Year_3,"The central theme that the author is exploring is the potential for a strong partnership between India and Japan, based on their shared values and economic complementarity."
4.1115255,7.0979795,2006,MSS459,C3,3,MS_Year_3,"The central theme and subject that the author is exploring is the bilateral relationship between India and Japan, as well as the issue of mutual interest and concern for the two countries."
3.649786,7.315108,2006,MSS460,C3,3,MS_Year_3,"The central theme that the author is exploring is the potential for cooperation between India and Japan, and the subject is the visit of the Prime Minister of Japan to India."
3.7683535,7.2165456,2006,MSS461,C3,3,MS_Year_3,The author is exploring the potential for India and Japan to work together to create economic growth and development.
2.100266,9.070704,2006,MSS462,C1,3,MS_Year_3,The central theme and subject that the author is exploring is the establishment and growth of the National Council for Applied Economic Research (NCAER) in India.
2.586728,9.218004,2006,MSS463,C1,3,MS_Year_3,"The central theme of the text is globalisation and its effects on society, economy and culture."
0.95774096,8.353905,2006,MSS464,C0,3,MS_Year_3,"The central theme of the text is the history of the India's struggle for independence, and the author is exploring the country's unique characteristics that have enabled it to become a successful democracy."
1.4075464,6.1528234,2006,MSS465,C2,3,MS_Year_3,The author is exploring the central theme and subject of the six major projects in Punjab that are changing the face of the Amritsar area and making the city a leading center for trade and commerce in India.
1.1245544,7.513819,2006,MSS466,C2,3,MS_Year_3,The central theme and subject that the author is exploring is the potential for development in the northern region of India.
2.3685648,7.1076612,2006,MSS467,C2,3,MS_Year_3,"The author is exploring the central theme of industrialization in West Bengal, and the subject of the steel industry in particular."
2.2613428,9.524363,2006,MSS468,C1,3,MS_Year_3,The central theme that the author is exploring is the need for improvement in the quality of data generated by various ministries and government agencies in India.
1.5419918,8.694689,2006,MSS469,C0,3,MS_Year_3,The central theme and subject that the author is exploring is the problem of social inequality and discrimination faced by Dalits in India.
2.5049427,9.0496,2007,MSS470,C1,4,MS_Year_4,The central theme and subject that the author is exploring is the need for a new pathway to growth that is environmentally sustainable.
2.1593587,8.090794,2007,MSS471,C2,4,MS_Year_4,The author is exploring the idea that professionalizing football in India is important and that private sponsors are willing to support the sport.
3.100983,8.165312,2007,MSS472,C3,4,MS_Year_4,"The author is exploring the idea that India is a land of opportunity for people of Indian origin, and that the country is committed to peace and pluralism."
0.50306225,9.948098,2007,MSS473,C0,4,MS_Year_4,The central theme that the author is exploring is the need for improved economic performance in India.
2.3210325,8.967624,2007,MSS474,C1,4,MS_Year_4,The central theme that the author is exploring is the need for reform in the Indian science and research institutions.
2.3095644,8.950975,2007,MSS475,C1,4,MS_Year_4,The central theme of the text is the need for India to invest in its people in order to build a knowledge-based society and economy.
5.018201,8.636652,2007,MSS476,C3,4,MS_Year_4,The author is exploring the central theme of India's engagement with South East Asia and East Asia.
5.263662,8.611587,2007,MSS477,C3,4,MS_Year_4,The central theme of the author is exploring is the deepening economic integration between India and the ASEAN countries.
0.1583425,7.3217354,2007,MSS478,C2,4,MS_Year_4,"The central theme of the text is the senseless killing of innocent people in the state of Assam, and the author is exploring the idea that this act of violence is a result of the failure of the government to provide security to its citizens."
0.86034125,9.525865,2007,MSS479,C0,4,MS_Year_4,The central theme of the author is to explore the social and economic challenges that the homebased workers in South Asia countries face.
2.043242,9.305319,2007,MSS480,C1,4,MS_Year_4,The central theme and subject that the author is exploring is the need for a comprehensive pension system for the large number of people in India who are not covered by any existing pension scheme.
0.62890077,9.928858,2007,MSS481,C0,4,MS_Year_4,The author is exploring the theme of how a politician can use their spare time to write a book and the subject of the book is the economic reform process in India.
1.2177846,7.5920267,2007,MSS482,C2,4,MS_Year_4,The central theme that the author is exploring is the life and legacy of Netaji Subhash Chandra Bose.
5.0823827,6.830123,2007,MSS483,C3,4,MS_Year_4,The central theme that the author is exploring is the strong strategic partnership between India and Russia.
1.7505412,7.7471046,2007,MSS484,C2,4,MS_Year_4,The central theme of the text is the importance of the National Cadet Corps in the development of the personality and character of the youth of India.
1.4587078,7.141616,2007,MSS485,C2,4,MS_Year_4,The central theme that the author is exploring is the relevance of the ideas of Mahatma Gandhi in the modern world.
1.5753278,7.1992445,2007,MSS486,C2,4,MS_Year_4,The author is exploring the central theme of reconciliation and the subject of Gandhi's influence on Tutu and Mandela.
1.9985769,8.794821,2007,MSS487,C1,4,MS_Year_4,The central theme that the author is exploring is the importance of democracy and its relevance in today's world.
2.5900168,9.01761,2007,MSS488,C1,4,MS_Year_4,"The author is exploring the central theme and subject of the book ""Economics of India"" and the impact that it has had on the world economy."
